Time (s);IRQ;;FSM;
0.0089225;0;0;1;1.25E-06
0.00892375;0;0;1;1.25E-06
0.008925;0;0;1;1.25E-06
0.00892625;0;0;1;1.25E-06
0.0089275;0;0;1;1.25E-06
0.00892875;0;0;1;1.25E-06
0.00893;0;0;1;1.25E-06
0.00893125;0;0;1;1.25E-06
0.0089325;0;0;1;1.25E-06
0.00893375;0;0;1;1.25E-06
0.008935;0;0;1;1.25E-06
0.00893625;0;0;1;1.25E-06
0.0089375;0;0;1;1.25E-06
0.00893875;0;0;1;1.25E-06
0.00894;0;0;1;1.25E-06
0.00894125;0;0;1;1.25E-06
0.0089425;0;0;1;1.25E-06
0.00894375;0;0;1;1.25E-06
0.008945;0;0;1;1.25E-06
0.00894625;0;0;1;1.25E-06
0.0089475;0;0;1;1.25E-06
0.00894875;0;0;1;1.25E-06
0.00895;0;0;1;1.25E-06
0.00895125;0;0;1;1.25E-06
0.0089525;0;0;1;1.25E-06
0.00895375;0;0;1;1.25E-06
0.008955;0;0;1;1.25E-06
0.00895625;0;0;1;1.25E-06
0.0089575;0;0;1;1.25E-06
0.00895875;0;0;1;1.25E-06
0.00896;0;0;1;1.25E-06
0.00896125;0;0;1;1.25E-06
0.0089625;0;0;1;1.25E-06
0.00896375;0;0;1;1.25E-06
0.008965;0;0;1;1.25E-06
0.00896625;0;0;1;1.25E-06
0.0089675;0;0;1;1.25E-06
0.00896875;0;0;1;1.25E-06
0.00897;0;0;1;1.25E-06
0.00897125;0;0;1;1.25E-06
0.0089725;0;0;1;1.25E-06
0.00897375;0;0;1;1.25E-06
0.008975;0;0;1;1.25E-06
0.00897625;0;0;1;1.25E-06
0.0089775;0;0;1;1.25E-06
0.00897875;0;0;1;1.25E-06
0.00898;0;0;1;1.25E-06
0.00898125;0;0;1;1.25E-06
0.0089825;0;0;1;1.25E-06
0.00898375;0;0;1;1.25E-06
0.008985;0;0;1;1.25E-06
0.00898625;0;0;1;1.25E-06
0.0089875;0;0;1;1.25E-06
0.00898875;0;0;1;1.25E-06
0.00899;0;0;1;1.25E-06
0.00899125;0;0;1;1.25E-06
0.0089925;0;0;1;1.25E-06
0.00899375;0;0;1;1.25E-06
0.008995;0;0;1;1.25E-06
0.00899625;0;0;1;1.25E-06
0.0089975;0;0;1;1.25E-06
0.00899875;0;0;1;1.25E-06
0.009;0;0;1;1.25E-06
0.00900125;0;0;1;1.25E-06
0.0090025;0;0;1;1.25E-06
0.00900375;0;0;1;1.25E-06
0.009005;0;0;1;1.25E-06
0.00900625;0;0;1;1.25E-06
0.0090075;0;0;1;1.25E-06
0.00900875;0;0;1;1.25E-06
0.00901;0;0;1;1.25E-06
0.00901125;0;0;1;1.25E-06
0.0090125;0;0;1;1.25E-06
0.00901375;0;0;1;1.25E-06
0.009015;0;0;1;1.25E-06
0.00901625;0;0;1;1.25E-06
0.0090175;0;0;1;1.25E-06
0.00901875;0;0;1;1.25E-06
0.00902;0;0;1;1.25E-06
0.00902125;0;0;1;1.25E-06
0.0090225;0;0;1;1.25E-06
0.00902375;0;0;1;1.25E-06
0.009025;0;0;1;1.25E-06
0.00902625;0;0;1;1.25E-06
0.0090275;0;0;1;1.25E-06
0.00902875;0;0;1;1.25E-06
0.00903;0;0;1;1.25E-06
0.00903125;0;0;1;1.25E-06
0.0090325;0;0;1;1.25E-06
0.00903375;0;0;1;1.25E-06
0.009035;0;0;1;1.25E-06
0.00903625;0;0;1;1.25E-06
0.0090375;0;0;1;1.25E-06
0.00903875;0;0;1;1.25E-06
0.00904;0;0;1;1.25E-06
0.00904125;0;0;1;1.25E-06
0.0090425;0;0;1;1.25E-06
0.00904375;0;0;1;1.25E-06
0.009045;0;0;1;1.25E-06
0.00904625;0;0;1;1.25E-06
0.0090475;0;0;1;1.25E-06
0.00904875;0;0;1;1.25E-06
0.00905;0;0;1;1.25E-06
0.00905125;0;0;1;1.25E-06
0.0090525;0;0;1;1.25E-06
0.00905375;0;0;1;1.25E-06
0.009055;0;0;1;1.25E-06
0.00905625;0;0;1;1.25E-06
0.0090575;0;0;1;1.25E-06
0.00905875;0;0;1;1.25E-06
0.00906;0;0;1;1.25E-06
0.00906125;0;0;1;1.25E-06
0.0090625;0;0;1;1.25E-06
0.00906375;0;0;1;1.25E-06
0.009065;1;1.25E-06;1;1.25E-06
0.00906625;1;1.25E-06;1;1.25E-06
0.0090675;1;1.25E-06;1;1.25E-06
0.00906875;1;1.25E-06;1;1.25E-06
0.00907;1;1.25E-06;1;1.25E-06
0.00907125;0;0;1;1.25E-06
0.0090725;0;0;1;1.25E-06
0.00907375;0;0;1;1.25E-06
0.009075;0;0;1;1.25E-06
0.00907625;0;0;1;1.25E-06
0.0090775;0;0;1;1.25E-06
0.00907875;0;0;1;1.25E-06
0.00908;0;0;1;1.25E-06
0.00908125;0;0;1;1.25E-06
0.0090825;0;0;1;1.25E-06
0.00908375;0;0;1;1.25E-06
0.009085;0;0;1;1.25E-06
0.00908625;0;0;1;1.25E-06
0.0090875;0;0;1;1.25E-06
0.00908875;0;0;1;1.25E-06
0.00909;0;0;1;1.25E-06
0.00909125;0;0;1;1.25E-06
0.0090925;0;0;1;1.25E-06
0.00909375;0;0;1;1.25E-06
0.009095;0;0;1;1.25E-06
0.00909625;0;0;1;1.25E-06
0.0090975;0;0;1;1.25E-06
0.00909875;0;0;1;1.25E-06
0.0091;0;0;1;1.25E-06
0.00910125;0;0;1;1.25E-06
0.0091025;0;0;1;1.25E-06
0.00910375;0;0;1;1.25E-06
0.009105;0;0;1;1.25E-06
0.00910625;0;0;1;1.25E-06
0.0091075;0;0;1;1.25E-06
0.00910875;0;0;1;1.25E-06
0.00911;0;0;1;1.25E-06
0.00911125;0;0;1;1.25E-06
0.0091125;0;0;1;1.25E-06
0.00911375;0;0;1;1.25E-06
0.009115;0;0;1;1.25E-06
0.00911625;0;0;1;1.25E-06
0.0091175;0;0;1;1.25E-06
0.00911875;0;0;1;1.25E-06
0.00912;0;0;1;1.25E-06
0.00912125;0;0;1;1.25E-06
0.0091225;0;0;1;1.25E-06
0.00912375;0;0;1;1.25E-06
0.009125;0;0;1;1.25E-06
0.00912625;0;0;1;1.25E-06
0.0091275;0;0;1;1.25E-06
0.00912875;0;0;1;1.25E-06
0.00913;0;0;1;1.25E-06
0.00913125;0;0;1;1.25E-06
0.0091325;0;0;1;1.25E-06
0.00913375;0;0;1;1.25E-06
0.009135;0;0;1;1.25E-06
0.00913625;0;0;1;1.25E-06
0.0091375;0;0;1;1.25E-06
0.00913875;0;0;1;1.25E-06
0.00914;0;0;1;1.25E-06
0.00914125;0;0;1;1.25E-06
0.0091425;0;0;1;1.25E-06
0.00914375;0;0;1;1.25E-06
0.009145;0;0;1;1.25E-06
0.00914625;0;0;1;1.25E-06
0.0091475;0;0;1;1.25E-06
0.00914875;0;0;1;1.25E-06
0.00915;0;0;1;1.25E-06
0.00915125;0;0;1;1.25E-06
0.0091525;0;0;1;1.25E-06
0.00915375;0;0;1;1.25E-06
0.009155;0;0;1;1.25E-06
0.00915625;0;0;1;1.25E-06
0.0091575;0;0;1;1.25E-06
0.00915875;0;0;1;1.25E-06
0.00916;0;0;1;1.25E-06
0.00916125;0;0;1;1.25E-06
0.0091625;0;0;1;1.25E-06
0.00916375;0;0;1;1.25E-06
0.009165;0;0;1;1.25E-06
0.00916625;0;0;1;1.25E-06
0.0091675;0;0;1;1.25E-06
0.00916875;0;0;1;1.25E-06
0.00917;0;0;1;1.25E-06
0.00917125;0;0;1;1.25E-06
0.0091725;0;0;1;1.25E-06
0.00917375;0;0;1;1.25E-06
0.009175;0;0;1;1.25E-06
0.00917625;0;0;1;1.25E-06
0.0091775;0;0;1;1.25E-06
0.00917875;0;0;1;1.25E-06
0.00918;0;0;1;1.25E-06
0.00918125;0;0;1;1.25E-06
0.0091825;0;0;1;1.25E-06
0.00918375;0;0;1;1.25E-06
0.009185;0;0;1;1.25E-06
0.00918625;0;0;1;1.25E-06
0.0091875;0;0;1;1.25E-06
0.00918875;0;0;1;1.25E-06
0.00919;0;0;1;1.25E-06
0.00919125;0;0;1;1.25E-06
0.0091925;0;0;1;1.25E-06
0.00919375;0;0;1;1.25E-06
0.009195;0;0;1;1.25E-06
0.00919625;0;0;1;1.25E-06
0.0091975;0;0;1;1.25E-06
0.00919875;0;0;1;1.25E-06
0.0092;0;0;1;1.25E-06
0.00920125;0;0;1;1.25E-06
0.0092025;0;0;1;1.25E-06
0.00920375;0;0;1;1.25E-06
0.009205;0;0;1;1.25E-06
0.00920625;0;0;1;1.25E-06
0.0092075;0;0;1;1.25E-06
0.00920875;0;0;1;1.25E-06
0.00921;0;0;1;1.25E-06
0.00921125;0;0;1;1.25E-06
0.0092125;0;0;1;1.25E-06
0.00921375;0;0;1;1.25E-06
0.009215;0;0;1;1.25E-06
0.00921625;0;0;1;1.25E-06
0.0092175;0;0;1;1.25E-06
0.00921875;0;0;1;1.25E-06
0.00922;0;0;1;1.25E-06
0.00922125;0;0;1;1.25E-06
0.0092225;0;0;1;1.25E-06
0.00922375;0;0;1;1.25E-06
0.009225;0;0;1;1.25E-06
0.00922625;0;0;1;1.25E-06
0.0092275;0;0;1;1.25E-06
0.00922875;0;0;1;1.25E-06
0.00923;0;0;1;1.25E-06
0.00923125;0;0;1;1.25E-06
0.0092325;0;0;1;1.25E-06
0.00923375;0;0;1;1.25E-06
0.009235;0;0;1;1.25E-06
0.00923625;0;0;1;1.25E-06
0.0092375;0;0;1;1.25E-06
0.00923875;0;0;1;1.25E-06
0.00924;0;0;1;1.25E-06
0.00924125;0;0;1;1.25E-06
0.0092425;0;0;1;1.25E-06
0.00924375;0;0;1;1.25E-06
0.009245;0;0;1;1.25E-06
0.00924625;0;0;1;1.25E-06
0.0092475;0;0;1;1.25E-06
0.00924875;0;0;1;1.25E-06
0.00925;0;0;1;1.25E-06
0.00925125;0;0;1;1.25E-06
0.0092525;0;0;1;1.25E-06
0.00925375;0;0;1;1.25E-06
0.009255;0;0;1;1.25E-06
0.00925625;0;0;1;1.25E-06
0.0092575;0;0;1;1.25E-06
0.00925875;0;0;1;1.25E-06
0.00926;0;0;1;1.25E-06
0.00926125;0;0;1;1.25E-06
0.0092625;0;0;1;1.25E-06
0.00926375;0;0;1;1.25E-06
0.009265;0;0;1;1.25E-06
0.00926625;0;0;1;1.25E-06
0.0092675;0;0;1;1.25E-06
0.00926875;0;0;1;1.25E-06
0.00927;0;0;1;1.25E-06
0.00927125;0;0;1;1.25E-06
0.0092725;0;0;1;1.25E-06
0.00927375;0;0;1;1.25E-06
0.009275;0;0;1;1.25E-06
0.00927625;0;0;1;1.25E-06
0.0092775;0;0;1;1.25E-06
0.00927875;0;0;1;1.25E-06
0.00928;0;0;1;1.25E-06
0.00928125;0;0;1;1.25E-06
0.0092825;0;0;1;1.25E-06
0.00928375;0;0;1;1.25E-06
0.009285;0;0;1;1.25E-06
0.00928625;0;0;1;1.25E-06
0.0092875;0;0;1;1.25E-06
0.00928875;0;0;1;1.25E-06
0.00929;0;0;1;1.25E-06
0.00929125;0;0;1;1.25E-06
0.0092925;0;0;1;1.25E-06
0.00929375;0;0;1;1.25E-06
0.009295;0;0;1;1.25E-06
0.00929625;0;0;1;1.25E-06
0.0092975;0;0;1;1.25E-06
0.00929875;0;0;1;1.25E-06
0.0093;0;0;1;1.25E-06
0.00930125;0;0;1;1.25E-06
0.0093025;0;0;1;1.25E-06
0.00930375;0;0;1;1.25E-06
0.009305;0;0;1;1.25E-06
0.00930625;0;0;1;1.25E-06
0.0093075;0;0;1;1.25E-06
0.00930875;0;0;1;1.25E-06
0.00931;0;0;1;1.25E-06
0.00931125;0;0;1;1.25E-06
0.0093125;0;0;1;1.25E-06
0.00931375;0;0;1;1.25E-06
0.009315;0;0;1;1.25E-06
0.00931625;0;0;1;1.25E-06
0.0093175;0;0;1;1.25E-06
0.00931875;0;0;1;1.25E-06
0.00932;0;0;1;1.25E-06
0.00932125;0;0;1;1.25E-06
0.0093225;0;0;1;1.25E-06
0.00932375;0;0;1;1.25E-06
0.009325;0;0;1;1.25E-06
0.00932625;0;0;1;1.25E-06
0.0093275;0;0;1;1.25E-06
0.00932875;0;0;1;1.25E-06
0.00933;0;0;1;1.25E-06
0.00933125;0;0;1;1.25E-06
0.0093325;0;0;1;1.25E-06
0.00933375;0;0;1;1.25E-06
0.009335;0;0;1;1.25E-06
0.00933625;0;0;1;1.25E-06
0.0093375;0;0;1;1.25E-06
0.00933875;0;0;1;1.25E-06
0.00934;0;0;1;1.25E-06
0.00934125;0;0;1;1.25E-06
0.0093425;0;0;1;1.25E-06
0.00934375;0;0;1;1.25E-06
0.009345;0;0;1;1.25E-06
0.00934625;0;0;1;1.25E-06
0.0093475;0;0;1;1.25E-06
0.00934875;0;0;1;1.25E-06
0.00935;0;0;1;1.25E-06
0.00935125;0;0;1;1.25E-06
0.0093525;0;0;1;1.25E-06
0.00935375;0;0;1;1.25E-06
0.009355;0;0;1;1.25E-06
0.00935625;0;0;1;1.25E-06
0.0093575;0;0;1;1.25E-06
0.00935875;0;0;1;1.25E-06
0.00936;0;0;1;1.25E-06
0.00936125;0;0;1;1.25E-06
0.0093625;0;0;1;1.25E-06
0.00936375;0;0;1;1.25E-06
0.009365;0;0;1;1.25E-06
0.00936625;0;0;1;1.25E-06
0.0093675;0;0;1;1.25E-06
0.00936875;0;0;1;1.25E-06
0.00937;0;0;1;1.25E-06
0.00937125;0;0;1;1.25E-06
0.0093725;0;0;1;1.25E-06
0.00937375;0;0;1;1.25E-06
0.009375;0;0;1;1.25E-06
0.00937625;0;0;1;1.25E-06
0.0093775;0;0;1;1.25E-06
0.00937875;0;0;1;1.25E-06
0.00938;0;0;1;1.25E-06
0.00938125;0;0;1;1.25E-06
0.0093825;0;0;1;1.25E-06
0.00938375;0;0;1;1.25E-06
0.009385;0;0;1;1.25E-06
0.00938625;0;0;1;1.25E-06
0.0093875;0;0;1;1.25E-06
0.00938875;0;0;1;1.25E-06
0.00939;0;0;1;1.25E-06
0.00939125;0;0;1;1.25E-06
0.0093925;0;0;1;1.25E-06
0.00939375;0;0;1;1.25E-06
0.009395;0;0;1;1.25E-06
0.00939625;0;0;1;1.25E-06
0.0093975;0;0;1;1.25E-06
0.00939875;0;0;1;1.25E-06
0.0094;0;0;1;1.25E-06
0.00940125;0;0;1;1.25E-06
0.0094025;0;0;1;1.25E-06
0.00940375;0;0;1;1.25E-06
0.009405;0;0;1;1.25E-06
0.00940625;0;0;1;1.25E-06
0.0094075;0;0;1;1.25E-06
0.00940875;0;0;1;1.25E-06
0.00941;0;0;1;1.25E-06
0.00941125;0;0;1;1.25E-06
0.0094125;0;0;1;1.25E-06
0.00941375;0;0;1;1.25E-06
0.009415;0;0;1;1.25E-06
0.00941625;0;0;1;1.25E-06
0.0094175;0;0;1;1.25E-06
0.00941875;0;0;1;1.25E-06
0.00942;0;0;1;1.25E-06
0.00942125;0;0;1;1.25E-06
0.0094225;0;0;1;1.25E-06
0.00942375;0;0;1;1.25E-06
0.009425;0;0;1;1.25E-06
0.00942625;0;0;1;1.25E-06
0.0094275;1;1.25E-06;1;1.25E-06
0.00942875;1;1.25E-06;1;1.25E-06
0.00943;1;1.25E-06;1;1.25E-06
0.00943125;1;1.25E-06;1;1.25E-06
0.0094325;1;1.25E-06;1;1.25E-06
0.00943375;0;0;1;1.25E-06
0.009435;0;0;1;1.25E-06
0.00943625;0;0;1;1.25E-06
0.0094375;0;0;1;1.25E-06
0.00943875;0;0;1;1.25E-06
0.00944;0;0;1;1.25E-06
0.00944125;0;0;1;1.25E-06
0.0094425;0;0;1;1.25E-06
0.00944375;0;0;1;1.25E-06
0.009445;0;0;1;1.25E-06
0.00944625;0;0;1;1.25E-06
0.0094475;0;0;1;1.25E-06
0.00944875;0;0;1;1.25E-06
0.00945;0;0;1;1.25E-06
0.00945125;0;0;1;1.25E-06
0.0094525;0;0;1;1.25E-06
0.00945375;0;0;1;1.25E-06
0.009455;0;0;1;1.25E-06
0.00945625;0;0;1;1.25E-06
0.0094575;0;0;1;1.25E-06
0.00945875;0;0;1;1.25E-06
0.00946;0;0;1;1.25E-06
0.00946125;1;1.25E-06;1;1.25E-06
0.0094625;1;1.25E-06;1;1.25E-06
0.00946375;1;1.25E-06;1;1.25E-06
0.009465;1;1.25E-06;1;1.25E-06
0.00946625;1;1.25E-06;1;1.25E-06
0.0094675;0;0;1;1.25E-06
0.00946875;0;0;1;1.25E-06
0.00947;0;0;1;1.25E-06
0.00947125;0;0;1;1.25E-06
0.0094725;0;0;1;1.25E-06
0.00947375;0;0;1;1.25E-06
0.009475;0;0;1;1.25E-06
0.00947625;0;0;1;1.25E-06
0.0094775;0;0;1;1.25E-06
0.00947875;0;0;1;1.25E-06
0.00948;0;0;1;1.25E-06
0.00948125;0;0;1;1.25E-06
0.0094825;0;0;1;1.25E-06
0.00948375;0;0;1;1.25E-06
0.009485;0;0;1;1.25E-06
0.00948625;0;0;1;1.25E-06
0.0094875;0;0;1;1.25E-06
0.00948875;0;0;1;1.25E-06
0.00949;0;0;1;1.25E-06
0.00949125;0;0;1;1.25E-06
0.0094925;0;0;1;1.25E-06
0.00949375;0;0;1;1.25E-06
0.009495;0;0;1;1.25E-06
0.00949625;0;0;1;1.25E-06
0.0094975;0;0;1;1.25E-06
0.00949875;0;0;1;1.25E-06
0.0095;0;0;1;1.25E-06
0.00950125;0;0;1;1.25E-06
0.0095025;0;0;1;1.25E-06
0.00950375;0;0;1;1.25E-06
0.009505;0;0;1;1.25E-06
0.00950625;0;0;1;1.25E-06
0.0095075;0;0;1;1.25E-06
0.00950875;0;0;1;1.25E-06
0.00951;0;0;1;1.25E-06
0.00951125;0;0;1;1.25E-06
0.0095125;0;0;1;1.25E-06
0.00951375;0;0;1;1.25E-06
0.009515;0;0;1;1.25E-06
0.00951625;0;0;1;1.25E-06
0.0095175;0;0;1;1.25E-06
0.00951875;0;0;1;1.25E-06
0.00952;0;0;1;1.25E-06
0.00952125;0;0;1;1.25E-06
0.0095225;0;0;1;1.25E-06
0.00952375;0;0;1;1.25E-06
0.009525;0;0;1;1.25E-06
0.00952625;0;0;1;1.25E-06
0.0095275;0;0;1;1.25E-06
0.00952875;0;0;1;1.25E-06
0.00953;0;0;1;1.25E-06
0.00953125;0;0;1;1.25E-06
0.0095325;0;0;1;1.25E-06
0.00953375;0;0;1;1.25E-06
0.009535;0;0;1;1.25E-06
0.00953625;0;0;1;1.25E-06
0.0095375;0;0;1;1.25E-06
0.00953875;0;0;1;1.25E-06
0.00954;0;0;1;1.25E-06
0.00954125;0;0;1;1.25E-06
0.0095425;0;0;1;1.25E-06
0.00954375;0;0;1;1.25E-06
0.009545;0;0;1;1.25E-06
0.00954625;0;0;1;1.25E-06
0.0095475;0;0;1;1.25E-06
0.00954875;0;0;1;1.25E-06
0.00955;0;0;1;1.25E-06
0.00955125;0;0;1;1.25E-06
0.0095525;0;0;1;1.25E-06
0.00955375;0;0;1;1.25E-06
0.009555;0;0;1;1.25E-06
0.00955625;0;0;1;1.25E-06
0.0095575;0;0;1;1.25E-06
0.00955875;0;0;1;1.25E-06
0.00956;0;0;1;1.25E-06
0.00956125;0;0;1;1.25E-06
0.0095625;0;0;1;1.25E-06
0.00956375;0;0;1;1.25E-06
0.009565;0;0;1;1.25E-06
0.00956625;0;0;1;1.25E-06
0.0095675;0;0;1;1.25E-06
0.00956875;0;0;1;1.25E-06
0.00957;0;0;1;1.25E-06
0.00957125;0;0;1;1.25E-06
0.0095725;0;0;1;1.25E-06
0.00957375;0;0;1;1.25E-06
0.009575;0;0;1;1.25E-06
0.00957625;0;0;1;1.25E-06
0.0095775;0;0;1;1.25E-06
0.00957875;0;0;1;1.25E-06
0.00958;0;0;1;1.25E-06
0.00958125;0;0;1;1.25E-06
0.0095825;0;0;1;1.25E-06
0.00958375;0;0;1;1.25E-06
0.009585;0;0;1;1.25E-06
0.00958625;0;0;1;1.25E-06
0.0095875;0;0;1;1.25E-06
0.00958875;0;0;1;1.25E-06
0.00959;0;0;1;1.25E-06
0.00959125;0;0;1;1.25E-06
0.0095925;0;0;1;1.25E-06
0.00959375;0;0;1;1.25E-06
0.009595;0;0;1;1.25E-06
0.00959625;0;0;1;1.25E-06
0.0095975;0;0;1;1.25E-06
0.00959875;0;0;1;1.25E-06
0.0096;0;0;1;1.25E-06
0.00960125;0;0;1;1.25E-06
0.0096025;0;0;1;1.25E-06
0.00960375;0;0;1;1.25E-06
0.009605;0;0;1;1.25E-06
0.00960625;0;0;1;1.25E-06
0.0096075;0;0;1;1.25E-06
0.00960875;0;0;1;1.25E-06
0.00961;0;0;1;1.25E-06
0.00961125;0;0;1;1.25E-06
0.0096125;0;0;1;1.25E-06
0.00961375;0;0;1;1.25E-06
0.009615;0;0;1;1.25E-06
0.00961625;0;0;1;1.25E-06
0.0096175;0;0;1;1.25E-06
0.00961875;0;0;1;1.25E-06
0.00962;0;0;1;1.25E-06
0.00962125;0;0;1;1.25E-06
0.0096225;0;0;1;1.25E-06
0.00962375;0;0;1;1.25E-06
0.009625;0;0;1;1.25E-06
0.00962625;0;0;1;1.25E-06
0.0096275;0;0;1;1.25E-06
0.00962875;0;0;1;1.25E-06
0.00963;0;0;1;1.25E-06
0.00963125;0;0;1;1.25E-06
0.0096325;0;0;1;1.25E-06
0.00963375;0;0;1;1.25E-06
0.009635;0;0;1;1.25E-06
0.00963625;0;0;1;1.25E-06
0.0096375;0;0;1;1.25E-06
0.00963875;0;0;1;1.25E-06
0.00964;0;0;1;1.25E-06
0.00964125;0;0;1;1.25E-06
0.0096425;0;0;1;1.25E-06
0.00964375;0;0;1;1.25E-06
0.009645;0;0;1;1.25E-06
0.00964625;0;0;1;1.25E-06
0.0096475;0;0;1;1.25E-06
0.00964875;0;0;1;1.25E-06
0.00965;0;0;1;1.25E-06
0.00965125;0;0;1;1.25E-06
0.0096525;0;0;1;1.25E-06
0.00965375;0;0;1;1.25E-06
0.009655;0;0;1;1.25E-06
0.00965625;0;0;1;1.25E-06
0.0096575;0;0;1;1.25E-06
0.00965875;0;0;1;1.25E-06
0.00966;0;0;1;1.25E-06
0.00966125;0;0;1;1.25E-06
0.0096625;0;0;1;1.25E-06
0.00966375;0;0;1;1.25E-06
0.009665;0;0;1;1.25E-06
0.00966625;0;0;1;1.25E-06
0.0096675;0;0;1;1.25E-06
0.00966875;0;0;1;1.25E-06
0.00967;0;0;1;1.25E-06
0.00967125;0;0;1;1.25E-06
0.0096725;0;0;1;1.25E-06
0.00967375;0;0;1;1.25E-06
0.009675;0;0;1;1.25E-06
0.00967625;0;0;1;1.25E-06
0.0096775;0;0;1;1.25E-06
0.00967875;0;0;1;1.25E-06
0.00968;0;0;1;1.25E-06
0.00968125;0;0;1;1.25E-06
0.0096825;0;0;1;1.25E-06
0.00968375;0;0;1;1.25E-06
0.009685;0;0;1;1.25E-06
0.00968625;0;0;1;1.25E-06
0.0096875;0;0;1;1.25E-06
0.00968875;0;0;1;1.25E-06
0.00969;0;0;1;1.25E-06
0.00969125;0;0;1;1.25E-06
0.0096925;0;0;1;1.25E-06
0.00969375;0;0;1;1.25E-06
0.009695;0;0;1;1.25E-06
0.00969625;0;0;1;1.25E-06
0.0096975;0;0;1;1.25E-06
0.00969875;0;0;1;1.25E-06
0.0097;0;0;1;1.25E-06
0.00970125;0;0;1;1.25E-06
0.0097025;0;0;1;1.25E-06
0.00970375;0;0;1;1.25E-06
0.009705;0;0;1;1.25E-06
0.00970625;0;0;1;1.25E-06
0.0097075;0;0;1;1.25E-06
0.00970875;0;0;1;1.25E-06
0.00971;0;0;1;1.25E-06
0.00971125;0;0;1;1.25E-06
0.0097125;0;0;1;1.25E-06
0.00971375;0;0;1;1.25E-06
0.009715;0;0;1;1.25E-06
0.00971625;0;0;1;1.25E-06
0.0097175;0;0;1;1.25E-06
0.00971875;0;0;1;1.25E-06
0.00972;0;0;1;1.25E-06
0.00972125;0;0;1;1.25E-06
0.0097225;0;0;1;1.25E-06
0.00972375;0;0;1;1.25E-06
0.009725;0;0;1;1.25E-06
0.00972625;0;0;1;1.25E-06
0.0097275;0;0;1;1.25E-06
0.00972875;0;0;1;1.25E-06
0.00973;0;0;1;1.25E-06
0.00973125;0;0;1;1.25E-06
0.0097325;0;0;1;1.25E-06
0.00973375;0;0;1;1.25E-06
0.009735;0;0;1;1.25E-06
0.00973625;0;0;1;1.25E-06
0.0097375;0;0;1;1.25E-06
0.00973875;0;0;1;1.25E-06
0.00974;0;0;1;1.25E-06
0.00974125;0;0;1;1.25E-06
0.0097425;0;0;1;1.25E-06
0.00974375;0;0;1;1.25E-06
0.009745;0;0;1;1.25E-06
0.00974625;0;0;1;1.25E-06
0.0097475;0;0;1;1.25E-06
0.00974875;0;0;1;1.25E-06
0.00975;0;0;1;1.25E-06
0.00975125;0;0;1;1.25E-06
0.0097525;0;0;1;1.25E-06
0.00975375;0;0;1;1.25E-06
0.009755;0;0;1;1.25E-06
0.00975625;0;0;1;1.25E-06
0.0097575;0;0;1;1.25E-06
0.00975875;0;0;1;1.25E-06
0.00976;0;0;1;1.25E-06
0.00976125;0;0;1;1.25E-06
0.0097625;0;0;1;1.25E-06
0.00976375;0;0;1;1.25E-06
0.009765;0;0;1;1.25E-06
0.00976625;0;0;1;1.25E-06
0.0097675;0;0;1;1.25E-06
0.00976875;0;0;1;1.25E-06
0.00977;0;0;1;1.25E-06
0.00977125;0;0;1;1.25E-06
0.0097725;0;0;1;1.25E-06
0.00977375;0;0;1;1.25E-06
0.009775;0;0;1;1.25E-06
0.00977625;0;0;1;1.25E-06
0.0097775;0;0;1;1.25E-06
0.00977875;0;0;1;1.25E-06
0.00978;0;0;1;1.25E-06
0.00978125;0;0;1;1.25E-06
0.0097825;0;0;1;1.25E-06
0.00978375;0;0;1;1.25E-06
0.009785;0;0;1;1.25E-06
0.00978625;0;0;1;1.25E-06
0.0097875;0;0;1;1.25E-06
0.00978875;0;0;1;1.25E-06
0.00979;0;0;1;1.25E-06
0.00979125;1;1.25E-06;1;1.25E-06
0.0097925;1;1.25E-06;1;1.25E-06
0.00979375;1;1.25E-06;1;1.25E-06
0.009795;1;1.25E-06;1;1.25E-06
0.00979625;1;1.25E-06;1;1.25E-06
0.0097975;0;0;1;1.25E-06
0.00979875;0;0;1;1.25E-06
0.0098;0;0;1;1.25E-06
0.00980125;0;0;1;1.25E-06
0.0098025;0;0;1;1.25E-06
0.00980375;0;0;1;1.25E-06
0.009805;0;0;1;1.25E-06
0.00980625;0;0;1;1.25E-06
0.0098075;0;0;1;1.25E-06
0.00980875;0;0;1;1.25E-06
0.00981;0;0;1;1.25E-06
0.00981125;0;0;1;1.25E-06
0.0098125;0;0;1;1.25E-06
0.00981375;0;0;1;1.25E-06
0.009815;0;0;1;1.25E-06
0.00981625;0;0;1;1.25E-06
0.0098175;0;0;1;1.25E-06
0.00981875;0;0;1;1.25E-06
0.00982;0;0;1;1.25E-06
0.00982125;0;0;1;1.25E-06
0.0098225;0;0;1;1.25E-06
0.00982375;0;0;1;1.25E-06
0.009825;0;0;1;1.25E-06
0.00982625;0;0;1;1.25E-06
0.0098275;0;0;1;1.25E-06
0.00982875;0;0;1;1.25E-06
0.00983;0;0;1;1.25E-06
0.00983125;0;0;1;1.25E-06
0.0098325;0;0;1;1.25E-06
0.00983375;0;0;1;1.25E-06
0.009835;0;0;1;1.25E-06
0.00983625;0;0;1;1.25E-06
0.0098375;0;0;1;1.25E-06
0.00983875;0;0;1;1.25E-06
0.00984;0;0;1;1.25E-06
0.00984125;0;0;1;1.25E-06
0.0098425;0;0;1;1.25E-06
0.00984375;0;0;1;1.25E-06
0.009845;0;0;1;1.25E-06
0.00984625;0;0;1;1.25E-06
