Time (s);IRQ;;FSM;
0.00092961;0;0;1;3.13E-06
0.00093274;0;0;1;3.13E-06
0.00093587;0;0;1;3.13E-06
0.000939;0;0;1;3.13E-06
0.00094213;0;0;1;3.13E-06
0.00094526;0;0;1;3.13E-06
0.00094839;0;0;1;3.13E-06
0.00095152;0;0;1;3.13E-06
0.00095465;0;0;1;3.13E-06
0.00095778;0;0;1;3.13E-06
0.00096091;0;0;1;3.13E-06
0.00096404;0;0;1;3.13E-06
0.00096717;0;0;1;3.13E-06
0.0009703;0;0;1;3.13E-06
0.00097343;0;0;1;3.13E-06
0.00097656;0;0;1;3.13E-06
0.00097969;0;0;1;3.13E-06
0.00098282;0;0;1;3.13E-06
0.00098595;0;0;1;3.13E-06
0.00098908;0;0;1;3.13E-06
0.00099221;0;0;1;3.13E-06
0.00099534;0;0;1;3.13E-06
0.00099847;0;0;1;3.13E-06
0.0010016;0;0;1;3.13E-06
0.00100473;0;0;1;3.13E-06
0.00100786;0;0;1;3.13E-06
0.00101099;0;0;1;3.13E-06
0.00101412;0;0;1;3.13E-06
0.00101725;0;0;1;3.13E-06
0.00102038;0;0;1;3.13E-06
0.00102351;0;0;1;3.13E-06
0.00102664;0;0;1;3.13E-06
0.00102977;0;0;1;3.13E-06
0.0010329;0;0;1;3.13E-06
0.00103603;0;0;1;3.13E-06
0.00103916;0;0;1;3.13E-06
0.00104229;0;0;1;3.13E-06
0.00104542;0;0;1;3.13E-06
0.00104855;0;0;1;3.13E-06
0.00105168;0;0;1;3.13E-06
0.00105481;0;0;1;3.13E-06
0.00105794;0;0;1;3.13E-06
0.00106107;0;0;1;3.13E-06
0.0010642;0;0;1;3.13E-06
0.00106733;0;0;1;3.13E-06
0.00107046;0;0;1;3.13E-06
0.00107359;1;3.13E-06;1;3.13E-06
0.00107672;1;3.13E-06;1;3.13E-06
0.00107985;0;0;1;3.13E-06
0.00108298;0;0;1;3.13E-06
0.00108611;0;0;1;3.13E-06
0.00108924;0;0;1;3.13E-06
0.00109237;0;0;1;3.13E-06
0.0010955;0;0;1;3.13E-06
0.00109863;0;0;1;3.13E-06
0.00110176;0;0;1;3.13E-06
0.00110489;0;0;1;3.13E-06
0.00110802;0;0;1;3.13E-06
0.00111115;0;0;1;3.13E-06
0.00111428;0;0;1;3.13E-06
0.00111741;0;0;1;3.13E-06
0.00112054;0;0;1;3.13E-06
0.00112367;0;0;1;3.13E-06
0.0011268;0;0;1;3.13E-06
0.00112993;0;0;1;3.13E-06
0.00113306;0;0;1;3.13E-06
0.00113619;0;0;1;3.13E-06
0.00113932;0;0;1;3.13E-06
0.00114245;0;0;1;3.13E-06
0.00114558;0;0;1;3.13E-06
0.00114871;0;0;1;3.13E-06
0.00115184;0;0;1;3.13E-06
0.00115497;0;0;1;3.13E-06
0.0011581;0;0;1;3.13E-06
0.00116123;0;0;1;3.13E-06
0.00116436;0;0;1;3.13E-06
0.00116749;0;0;1;3.13E-06
0.00117062;0;0;1;3.13E-06
0.00117375;0;0;1;3.13E-06
0.00117688;0;0;1;3.13E-06
0.00118001;0;0;1;3.13E-06
0.00118314;0;0;1;3.13E-06
0.00118627;0;0;1;3.13E-06
0.0011894;0;0;1;3.13E-06
0.00119253;0;0;1;3.13E-06
0.00119566;0;0;1;3.13E-06
0.00119879;0;0;1;3.13E-06
0.00120192;0;0;1;3.13E-06
0.00120505;0;0;1;3.13E-06
0.00120818;0;0;1;3.13E-06
0.00121131;0;0;1;3.13E-06
0.00121444;0;0;1;3.13E-06
0.00121757;0;0;1;3.13E-06
0.0012207;0;0;1;3.13E-06
0.00122383;0;0;1;3.13E-06
0.00122696;0;0;1;3.13E-06
0.00123009;0;0;1;3.13E-06
0.00123322;0;0;1;3.13E-06
0.00123635;0;0;1;3.13E-06
0.00123948;0;0;1;3.13E-06
0.00124261;0;0;1;3.13E-06
0.00124574;0;0;1;3.13E-06
0.00124887;0;0;1;3.13E-06
0.001252;0;0;1;3.13E-06
0.00125513;0;0;1;3.13E-06
0.00125826;0;0;1;3.13E-06
0.00126139;0;0;1;3.13E-06
0.00126452;0;0;1;3.13E-06
0.00126765;0;0;1;3.13E-06
0.00127078;0;0;1;3.13E-06
0.00127391;0;0;1;3.13E-06
0.00127704;0;0;1;3.13E-06
0.00128017;0;0;1;3.13E-06
0.0012833;0;0;1;3.13E-06
0.00128643;0;0;1;3.13E-06
0.00128956;0;0;1;3.13E-06
0.00129269;0;0;1;3.13E-06
0.00129582;0;0;1;3.13E-06
0.00129895;0;0;1;3.13E-06
0.00130208;0;0;1;3.13E-06
0.00130521;0;0;1;3.13E-06
0.00130834;0;0;1;3.13E-06
0.00131147;0;0;1;3.13E-06
0.0013146;0;0;1;3.13E-06
0.00131773;0;0;1;3.13E-06
0.00132086;0;0;1;3.13E-06
0.00132399;0;0;1;3.13E-06
0.00132712;0;0;1;3.13E-06
0.00133025;0;0;1;3.13E-06
0.00133338;0;0;1;3.13E-06
0.00133651;0;0;1;3.13E-06
0.00133964;0;0;1;3.13E-06
0.00134277;0;0;1;3.13E-06
0.0013459;0;0;1;3.13E-06
0.00134903;0;0;1;3.13E-06
0.00135216;0;0;1;3.13E-06
0.00135529;0;0;1;3.13E-06
0.00135842;0;0;1;3.13E-06
0.00136155;0;0;1;3.13E-06
0.00136468;0;0;1;3.13E-06
0.00136781;0;0;1;3.13E-06
0.00137094;0;0;1;3.13E-06
0.00137407;0;0;1;3.13E-06
0.0013772;0;0;1;3.13E-06
0.00138033;0;0;1;3.13E-06
0.00138346;0;0;1;3.13E-06
0.00138659;0;0;1;3.13E-06
0.00138972;0;0;1;3.13E-06
0.00139285;0;0;1;3.13E-06
0.00139598;0;0;1;3.13E-06
0.00139911;0;0;1;3.13E-06
0.00140224;1;3.13E-06;1;3.13E-06
0.00140537;0;0;1;3.13E-06
0.0014085;0;0;1;3.13E-06
0.00141163;0;0;1;3.13E-06
0.00141476;0;0;1;3.13E-06
0.00141789;0;0;1;3.13E-06
0.00142102;0;0;1;3.13E-06
0.00142415;0;0;1;3.13E-06
0.00142728;0;0;1;3.13E-06
0.00143041;0;0;1;3.13E-06
0.00143354;0;0;1;3.13E-06
0.00143667;1;3.13E-06;1;3.13E-06
0.0014398;1;3.13E-06;1;3.13E-06
0.00144293;0;0;1;3.13E-06
0.00144606;0;0;1;3.13E-06
0.00144919;0;0;1;3.13E-06
0.00145232;0;0;1;3.13E-06
0.00145545;0;0;1;3.13E-06
0.00145858;0;0;1;3.13E-06
0.00146171;0;0;1;3.13E-06
0.00146484;0;0;1;3.13E-06
0.00146797;0;0;1;3.13E-06
0.0014711;0;0;1;3.13E-06
0.00147423;0;0;1;3.13E-06
0.00147736;0;0;1;3.13E-06
0.00148049;0;0;1;3.13E-06
0.00148362;0;0;1;3.13E-06
0.00148675;0;0;1;3.13E-06
0.00148988;0;0;1;3.13E-06
0.00149301;0;0;1;3.13E-06
0.00149614;0;0;1;3.13E-06
0.00149927;0;0;1;3.13E-06
0.0015024;0;0;1;3.13E-06
0.00150553;0;0;1;3.13E-06
0.00150866;0;0;1;3.13E-06
0.00151179;0;0;1;3.13E-06
0.00151492;0;0;1;3.13E-06
0.00151805;0;0;1;3.13E-06
0.00152118;0;0;1;3.13E-06
0.00152431;0;0;1;3.13E-06
0.00152744;0;0;1;3.13E-06
0.00153057;0;0;1;3.13E-06
0.0015337;0;0;1;3.13E-06
0.00153683;0;0;1;3.13E-06
0.00153996;0;0;1;3.13E-06
0.00154309;0;0;1;3.13E-06
0.00154622;0;0;1;3.13E-06
0.00154935;0;0;1;3.13E-06
0.00155248;0;0;1;3.13E-06
0.00155561;0;0;1;3.13E-06
0.00155874;0;0;1;3.13E-06
0.00156187;0;0;1;3.13E-06
0.001565;0;0;1;3.13E-06
0.00156813;0;0;1;3.13E-06
0.00157126;0;0;1;3.13E-06
0.00157439;0;0;1;3.13E-06
0.00157752;0;0;1;3.13E-06
0.00158065;0;0;1;3.13E-06
0.00158378;0;0;1;3.13E-06
0.00158691;0;0;1;3.13E-06
0.00159004;0;0;1;3.13E-06
0.00159317;0;0;1;3.13E-06
0.0015963;0;0;1;3.13E-06
0.00159943;0;0;1;3.13E-06
0.00160256;0;0;1;3.13E-06
0.00160569;0;0;1;3.13E-06
0.00160882;0;0;1;3.13E-06
0.00161195;0;0;1;3.13E-06
0.00161508;0;0;1;3.13E-06
0.00161821;0;0;1;3.13E-06
0.00162134;0;0;1;3.13E-06
0.00162447;0;0;1;3.13E-06
0.0016276;0;0;1;3.13E-06
0.00163073;0;0;1;3.13E-06
0.00163386;0;0;1;3.13E-06
0.00163699;0;0;1;3.13E-06
0.00164012;0;0;1;3.13E-06
0.00164325;0;0;1;3.13E-06
0.00164638;0;0;1;3.13E-06
0.00164951;0;0;1;3.13E-06
0.00165264;0;0;1;3.13E-06
0.00165577;0;0;1;3.13E-06
0.0016589;0;0;1;3.13E-06
0.00166203;0;0;1;3.13E-06
0.00166516;0;0;1;3.13E-06
0.00166829;0;0;1;3.13E-06
0.00167142;0;0;1;3.13E-06
0.00167455;0;0;1;3.13E-06
0.00167768;0;0;1;3.13E-06
0.00168081;0;0;1;3.13E-06
0.00168394;0;0;1;3.13E-06
0.00168707;0;0;1;3.13E-06
0.0016902;0;0;1;3.13E-06
0.00169333;0;0;1;3.13E-06
0.00169646;0;0;1;3.13E-06
0.00169959;0;0;1;3.13E-06
0.00170272;0;0;1;3.13E-06
0.00170585;0;0;1;3.13E-06
0.00170898;0;0;1;3.13E-06
0.00171211;0;0;1;3.13E-06
0.00171524;0;0;1;3.13E-06
0.00171837;0;0;1;3.13E-06
0.0017215;0;0;1;3.13E-06
0.00172463;0;0;1;3.13E-06
0.00172776;0;0;1;3.13E-06
0.00173089;0;0;1;3.13E-06
0.00173402;0;0;1;3.13E-06
0.00173715;0;0;1;3.13E-06
0.00174028;0;0;1;3.13E-06
0.00174341;0;0;1;3.13E-06
0.00174654;0;0;1;3.13E-06
0.00174967;0;0;1;3.13E-06
0.0017528;0;0;1;3.13E-06
0.00175593;0;0;1;3.13E-06
0.00175906;0;0;1;3.13E-06
0.00176219;0;0;1;3.13E-06
0.00176532;0;0;1;3.13E-06
0.00176845;0;0;1;3.13E-06
0.00177158;0;0;1;3.13E-06
0.00177471;0;0;1;3.13E-06
0.00177784;0;0;1;3.13E-06
0.00178097;0;0;1;3.13E-06
0.0017841;0;0;1;3.13E-06
0.00178723;0;0;1;3.13E-06
0.00179036;0;0;1;3.13E-06
0.00179349;0;0;1;3.13E-06
0.00179662;0;0;1;3.13E-06
0.00179975;1;3.13E-06;1;3.13E-06
0.00180288;1;3.13E-06;1;3.13E-06
0.00180601;0;0;1;3.13E-06
0.00180914;0;0;1;3.13E-06
0.00181227;0;0;1;3.13E-06
0.0018154;0;0;1;3.13E-06
0.00181853;0;0;1;3.13E-06
0.00182166;0;0;1;3.13E-06
0.00182479;0;0;1;3.13E-06
0.00182792;0;0;1;3.13E-06
0.00183105;0;0;1;3.13E-06
0.00183418;0;0;1;3.13E-06
0.00183731;0;0;1;3.13E-06
0.00184044;0;0;1;3.13E-06
0.00184357;0;0;1;3.13E-06
0.0018467;0;0;1;3.13E-06
0.00184983;0;0;1;3.13E-06
0.00185296;0;0;1;3.13E-06
0.00185609;0;0;1;3.13E-06
0.00185922;0;0;1;3.13E-06
0.00186235;0;0;1;3.13E-06
0.00186548;0;0;1;3.13E-06
0.00186861;0;0;1;3.13E-06
0.00187174;0;0;1;3.13E-06
0.00187487;0;0;1;3.13E-06
0.001878;0;0;1;3.13E-06
0.00188113;0;0;1;3.13E-06
0.00188426;0;0;1;3.13E-06
0.00188739;0;0;1;3.13E-06
0.00189052;0;0;1;3.13E-06
0.00189365;0;0;1;3.13E-06
0.00189678;0;0;1;3.13E-06
0.00189991;0;0;1;3.13E-06
0.00190304;0;0;1;3.13E-06
0.00190617;0;0;1;3.13E-06
0.0019093;0;0;1;3.13E-06
0.00191243;0;0;1;3.13E-06
0.00191556;0;0;1;3.13E-06
0.00191869;0;0;1;3.13E-06
0.00192182;0;0;1;3.13E-06
0.00192495;0;0;1;3.13E-06
0.00192808;0;0;1;3.13E-06
0.00193121;0;0;1;3.13E-06
0.00193434;0;0;1;3.13E-06
0.00193747;0;0;1;3.13E-06
0.0019406;0;0;1;3.13E-06
0.00194373;0;0;1;3.13E-06
0.00194686;0;0;1;3.13E-06
0.00194999;0;0;1;3.13E-06
0.00195312;0;0;1;3.13E-06
0.00195625;0;0;1;3.13E-06
0.00195938;0;0;1;3.13E-06
0.00196251;0;0;1;3.13E-06
0.00196564;0;0;1;3.13E-06
0.00196877;0;0;1;3.13E-06
0.0019719;0;0;1;3.13E-06
0.00197503;0;0;1;3.13E-06
0.00197816;0;0;1;3.13E-06
0.00198129;0;0;1;3.13E-06
0.00198442;0;0;1;3.13E-06
0.00198755;0;0;1;3.13E-06
0.00199068;0;0;1;3.13E-06
0.00199381;0;0;1;3.13E-06
0.00199694;0;0;1;3.13E-06
0.00200007;0;0;1;3.13E-06
0.0020032;0;0;1;3.13E-06
0.00200633;0;0;1;3.13E-06
0.00200946;0;0;1;3.13E-06
0.00201259;0;0;1;3.13E-06
0.00201572;0;0;1;3.13E-06
0.00201885;0;0;1;3.13E-06
0.00202198;0;0;1;3.13E-06
0.00202511;0;0;1;3.13E-06
0.00202824;0;0;1;3.13E-06
0.00203137;0;0;1;3.13E-06
0.0020345;0;0;1;3.13E-06
0.00203763;0;0;1;3.13E-06
0.00204076;0;0;1;3.13E-06
0.00204389;0;0;1;3.13E-06
0.00204702;0;0;1;3.13E-06
0.00205015;0;0;1;3.13E-06
0.00205328;0;0;1;3.13E-06
0.00205641;0;0;1;3.13E-06
0.00205954;0;0;1;3.13E-06
0.00206267;0;0;1;3.13E-06
0.0020658;0;0;1;3.13E-06
0.00206893;0;0;1;3.13E-06
0.00207206;0;0;1;3.13E-06
0.00207519;0;0;1;3.13E-06
0.00207832;0;0;1;3.13E-06
0.00208145;0;0;1;3.13E-06
0.00208458;0;0;1;3.13E-06
0.00208771;0;0;1;3.13E-06
0.00209084;0;0;1;3.13E-06
0.00209397;0;0;1;3.13E-06
0.0020971;0;0;1;3.13E-06
0.00210023;0;0;1;3.13E-06
0.00210336;0;0;1;3.13E-06
0.00210649;0;0;1;3.13E-06
0.00210962;0;0;1;3.13E-06
0.00211275;0;0;1;3.13E-06
0.00211588;0;0;1;3.13E-06
0.00211901;0;0;1;3.13E-06
0.00212214;0;0;1;3.13E-06
0.00212527;0;0;1;3.13E-06
0.0021284;0;0;1;3.13E-06
0.00213153;0;0;1;3.13E-06
0.00213466;0;0;1;3.13E-06
0.00213779;0;0;1;3.13E-06
0.00214092;0;0;1;3.13E-06
0.00214405;0;0;1;3.13E-06
0.00214718;0;0;1;3.13E-06
0.00215031;0;0;1;3.13E-06
0.00215344;0;0;1;3.13E-06
0.00215657;0;0;1;3.13E-06
0.0021597;0;0;1;3.13E-06
0.00216283;1;3.13E-06;1;3.13E-06
0.00216596;1;3.13E-06;1;3.13E-06
0.00216909;0;0;1;3.13E-06
0.00217222;0;0;1;3.13E-06
0.00217535;0;0;1;3.13E-06
0.00217848;0;0;1;3.13E-06
0.00218161;0;0;1;3.13E-06
0.00218474;0;0;1;3.13E-06
0.00218787;0;0;1;3.13E-06
0.002191;0;0;1;3.13E-06
0.00219413;0;0;1;3.13E-06
0.00219726;0;0;1;3.13E-06
0.00220039;0;0;1;3.13E-06
0.00220352;0;0;1;3.13E-06
0.00220665;0;0;1;3.13E-06
0.00220978;0;0;1;3.13E-06
0.00221291;0;0;1;3.13E-06
0.00221604;0;0;1;3.13E-06
0.00221917;0;0;1;3.13E-06
0.0022223;0;0;1;3.13E-06
0.00222543;0;0;1;3.13E-06
0.00222856;0;0;1;3.13E-06
0.00223169;0;0;1;3.13E-06
0.00223482;0;0;1;3.13E-06
0.00223795;0;0;1;3.13E-06
0.00224108;0;0;1;3.13E-06
0.00224421;0;0;1;3.13E-06
0.00224734;0;0;1;3.13E-06
0.00225047;0;0;1;3.13E-06
0.0022536;0;0;1;3.13E-06
0.00225673;0;0;1;3.13E-06
0.00225986;0;0;1;3.13E-06
0.00226299;0;0;1;3.13E-06
0.00226612;0;0;1;3.13E-06
0.00226925;0;0;1;3.13E-06
0.00227238;0;0;1;3.13E-06
0.00227551;0;0;1;3.13E-06
0.00227864;0;0;1;3.13E-06
0.00228177;0;0;1;3.13E-06
0.0022849;0;0;1;3.13E-06
0.00228803;0;0;1;3.13E-06
0.00229116;0;0;1;3.13E-06
0.00229429;0;0;1;3.13E-06
0.00229742;0;0;1;3.13E-06
0.00230055;0;0;1;3.13E-06
0.00230368;0;0;1;3.13E-06
0.00230681;0;0;1;3.13E-06
0.00230994;0;0;1;3.13E-06
0.00231307;0;0;1;3.13E-06
0.0023162;0;0;1;3.13E-06
0.00231933;0;0;1;3.13E-06
0.00232246;0;0;1;3.13E-06
0.00232559;0;0;1;3.13E-06
0.00232872;0;0;1;3.13E-06
0.00233185;0;0;1;3.13E-06
0.00233498;0;0;1;3.13E-06
0.00233811;0;0;1;3.13E-06
0.00234124;0;0;1;3.13E-06
0.00234437;0;0;1;3.13E-06
0.0023475;0;0;1;3.13E-06
0.00235063;0;0;1;3.13E-06
0.00235376;0;0;1;3.13E-06
0.00235689;0;0;1;3.13E-06
0.00236002;0;0;1;3.13E-06
0.00236315;0;0;1;3.13E-06
0.00236628;0;0;1;3.13E-06
0.00236941;0;0;1;3.13E-06
0.00237254;0;0;1;3.13E-06
0.00237567;0;0;1;3.13E-06
0.0023788;0;0;1;3.13E-06
0.00238193;0;0;1;3.13E-06
0.00238506;0;0;1;3.13E-06
0.00238819;0;0;1;3.13E-06
0.00239132;0;0;1;3.13E-06
0.00239445;0;0;1;3.13E-06
0.00239758;0;0;1;3.13E-06
0.00240071;1;3.13E-06;1;3.13E-06
0.00240384;1;3.13E-06;1;3.13E-06
0.00240697;0;0;1;3.13E-06
0.0024101;0;0;1;3.13E-06
0.00241323;0;0;1;3.13E-06
0.00241636;0;0;1;3.13E-06
0.00241949;0;0;1;3.13E-06
0.00242262;0;0;1;3.13E-06
0.00242575;0;0;1;3.13E-06
0.00242888;0;0;1;3.13E-06
0.00243201;0;0;1;3.13E-06
0.00243514;0;0;1;3.13E-06
0.00243827;0;0;1;3.13E-06
0.0024414;0;0;1;3.13E-06
0.00244453;0;0;1;3.13E-06
0.00244766;0;0;1;3.13E-06
0.00245079;0;0;1;3.13E-06
0.00245392;0;0;1;3.13E-06
0.00245705;0;0;1;3.13E-06
0.00246018;0;0;1;3.13E-06
0.00246331;0;0;1;3.13E-06
0.00246644;0;0;1;3.13E-06
0.00246957;0;0;1;3.13E-06
0.0024727;0;0;1;3.13E-06
0.00247583;0;0;1;3.13E-06
0.00247896;0;0;1;3.13E-06
0.00248209;0;0;1;3.13E-06
0.00248522;0;0;1;3.13E-06
0.00248835;0;0;1;3.13E-06
0.00249148;0;0;1;3.13E-06
0.00249461;0;0;1;3.13E-06
0.00249774;0;0;1;3.13E-06
0.00250087;0;0;1;3.13E-06
0.002504;0;0;1;3.13E-06
0.00250713;0;0;1;3.13E-06
0.00251026;0;0;1;3.13E-06
0.00251339;0;0;1;3.13E-06
0.00251652;0;0;1;3.13E-06
0.00251965;0;0;1;3.13E-06
0.00252278;0;0;1;3.13E-06
0.00252591;1;3.13E-06;1;3.13E-06
0.00252904;1;3.13E-06;1;3.13E-06
0.00253217;0;0;1;3.13E-06
0.0025353;0;0;1;3.13E-06
0.00253843;0;0;1;3.13E-06
0.00254156;0;0;1;3.13E-06
0.00254469;0;0;1;3.13E-06
0.00254782;0;0;1;3.13E-06
0.00255095;0;0;1;3.13E-06
0.00255408;0;0;1;3.13E-06
0.00255721;0;0;1;3.13E-06
0.00256034;0;0;1;3.13E-06
0.00256347;0;0;1;3.13E-06
0.0025666;0;0;1;3.13E-06
0.00256973;0;0;1;3.13E-06
0.00257286;0;0;1;3.13E-06
0.00257599;0;0;1;3.13E-06
0.00257912;0;0;1;3.13E-06
0.00258225;0;0;1;3.13E-06
0.00258538;0;0;1;3.13E-06
0.00258851;0;0;1;3.13E-06
0.00259164;0;0;1;3.13E-06
0.00259477;0;0;1;3.13E-06
0.0025979;0;0;1;3.13E-06
0.00260103;0;0;1;3.13E-06
0.00260416;0;0;1;3.13E-06
0.00260729;0;0;1;3.13E-06
0.00261042;0;0;1;3.13E-06
0.00261355;0;0;1;3.13E-06
0.00261668;0;0;1;3.13E-06
0.00261981;0;0;1;3.13E-06
0.00262294;0;0;1;3.13E-06
0.00262607;0;0;1;3.13E-06
0.0026292;0;0;1;3.13E-06
0.00263233;0;0;1;3.13E-06
0.00263546;0;0;1;3.13E-06
0.00263859;0;0;1;3.13E-06
0.00264172;0;0;1;3.13E-06
0.00264485;0;0;1;3.13E-06
0.00264798;0;0;1;3.13E-06
0.00265111;0;0;1;3.13E-06
0.00265424;0;0;1;3.13E-06
0.00265737;0;0;1;3.13E-06
0.0026605;0;0;1;3.13E-06
0.00266363;0;0;1;3.13E-06
0.00266676;0;0;1;3.13E-06
0.00266989;0;0;1;3.13E-06
0.00267302;0;0;1;3.13E-06
0.00267615;0;0;1;3.13E-06
0.00267928;0;0;1;3.13E-06
0.00268241;0;0;1;3.13E-06
0.00268554;0;0;1;3.13E-06
0.00268867;0;0;1;3.13E-06
0.0026918;0;0;1;3.13E-06
0.00269493;0;0;1;3.13E-06
0.00269806;0;0;1;3.13E-06
0.00270119;0;0;1;3.13E-06
0.00270432;0;0;1;3.13E-06
0.00270745;0;0;1;3.13E-06
0.00271058;0;0;1;3.13E-06
0.00271371;0;0;1;3.13E-06
0.00271684;0;0;1;3.13E-06
0.00271997;0;0;1;3.13E-06
0.0027231;0;0;1;3.13E-06
0.00272623;0;0;1;3.13E-06
0.00272936;0;0;1;3.13E-06
0.00273249;0;0;1;3.13E-06
0.00273562;0;0;1;3.13E-06
0.00273875;0;0;1;3.13E-06
0.00274188;0;0;1;3.13E-06
0.00274501;0;0;1;3.13E-06
0.00274814;0;0;1;3.13E-06
0.00275127;0;0;1;3.13E-06
0.0027544;0;0;1;3.13E-06
0.00275753;0;0;1;3.13E-06
0.00276066;0;0;1;3.13E-06
0.00276379;0;0;1;3.13E-06
0.00276692;0;0;1;3.13E-06
0.00277005;0;0;1;3.13E-06
0.00277318;0;0;1;3.13E-06
0.00277631;0;0;1;3.13E-06
0.00277944;0;0;1;3.13E-06
0.00278257;0;0;1;3.13E-06
0.0027857;0;0;1;3.13E-06
0.00278883;0;0;1;3.13E-06
0.00279196;0;0;1;3.13E-06
0.00279509;0;0;1;3.13E-06
0.00279822;0;0;1;3.13E-06
0.00280135;0;0;1;3.13E-06
0.00280448;0;0;1;3.13E-06
0.00280761;0;0;1;3.13E-06
0.00281074;0;0;1;3.13E-06
0.00281387;0;0;1;3.13E-06
0.002817;0;0;1;3.13E-06
0.00282013;0;0;1;3.13E-06
0.00282326;0;0;1;3.13E-06
0.00282639;0;0;1;3.13E-06
0.00282952;0;0;1;3.13E-06
0.00283265;0;0;1;3.13E-06
0.00283578;0;0;1;3.13E-06
0.00283891;0;0;1;3.13E-06
0.00284204;0;0;1;3.13E-06
0.00284517;0;0;1;3.13E-06
0.0028483;0;0;1;3.13E-06
0.00285143;0;0;1;3.13E-06
0.00285456;0;0;1;3.13E-06
0.00285769;0;0;1;3.13E-06
0.00286082;0;0;1;3.13E-06
0.00286395;0;0;1;3.13E-06
0.00286708;0;0;1;3.13E-06
0.00287021;0;0;1;3.13E-06
0.00287334;0;0;1;3.13E-06
0.00287647;0;0;1;3.13E-06
0.0028796;0;0;1;3.13E-06
0.00288273;0;0;1;3.13E-06
0.00288586;0;0;1;3.13E-06
0.00288899;1;3.13E-06;1;3.13E-06
0.00289212;1;3.13E-06;1;3.13E-06
0.00289525;0;0;1;3.13E-06
0.00289838;0;0;1;3.13E-06
0.00290151;0;0;1;3.13E-06
0.00290464;0;0;1;3.13E-06
0.00290777;0;0;1;3.13E-06
0.0029109;0;0;1;3.13E-06
0.00291403;0;0;1;3.13E-06
0.00291716;0;0;1;3.13E-06
0.00292029;0;0;1;3.13E-06
0.00292342;0;0;1;3.13E-06
0.00292655;0;0;1;3.13E-06
0.00292968;0;0;1;3.13E-06
0.00293281;0;0;1;3.13E-06
0.00293594;0;0;1;3.13E-06
0.00293907;0;0;1;3.13E-06
0.0029422;0;0;1;3.13E-06
0.00294533;0;0;1;3.13E-06
0.00294846;0;0;1;3.13E-06
0.00295159;0;0;1;3.13E-06
0.00295472;0;0;1;3.13E-06
0.00295785;0;0;1;3.13E-06
0.00296098;0;0;1;3.13E-06
0.00296411;0;0;1;3.13E-06
0.00296724;0;0;1;3.13E-06
0.00297037;0;0;1;3.13E-06
0.0029735;0;0;1;3.13E-06
0.00297663;0;0;1;3.13E-06
0.00297976;0;0;1;3.13E-06
0.00298289;0;0;1;3.13E-06
0.00298602;0;0;1;3.13E-06
0.00298915;0;0;1;3.13E-06
0.00299228;0;0;1;3.13E-06
0.00299541;0;0;1;3.13E-06
0.00299854;0;0;1;3.13E-06
0.00300167;0;0;1;3.13E-06
0.0030048;0;0;1;3.13E-06
0.00300793;0;0;1;3.13E-06
0.00301106;0;0;1;3.13E-06
0.00301419;0;0;1;3.13E-06
0.00301732;0;0;1;3.13E-06
0.00302045;0;0;1;3.13E-06
0.00302358;0;0;1;3.13E-06
0.00302671;0;0;1;3.13E-06
0.00302984;0;0;1;3.13E-06
0.00303297;0;0;1;3.13E-06
0.0030361;0;0;1;3.13E-06
0.00303923;0;0;1;3.13E-06
0.00304236;0;0;1;3.13E-06
0.00304549;0;0;1;3.13E-06
0.00304862;0;0;1;3.13E-06
0.00305175;0;0;1;3.13E-06
0.00305488;0;0;1;3.13E-06
0.00305801;0;0;1;3.13E-06
0.00306114;0;0;1;3.13E-06
0.00306427;0;0;1;3.13E-06
0.0030674;0;0;1;3.13E-06
0.00307053;0;0;1;3.13E-06
0.00307366;0;0;1;3.13E-06
0.00307679;0;0;1;3.13E-06
0.00307992;0;0;1;3.13E-06
0.00308305;0;0;1;3.13E-06
0.00308618;0;0;1;3.13E-06
0.00308931;0;0;1;3.13E-06
0.00309244;0;0;1;3.13E-06
0.00309557;0;0;1;3.13E-06
0.0030987;0;0;1;3.13E-06
0.00310183;0;0;1;3.13E-06
0.00310496;0;0;1;3.13E-06
0.00310809;0;0;1;3.13E-06
0.00311122;0;0;1;3.13E-06
0.00311435;0;0;1;3.13E-06
0.00311748;0;0;1;3.13E-06
0.00312061;0;0;1;3.13E-06
0.00312374;0;0;1;3.13E-06
0.00312687;0;0;1;3.13E-06
0.00313;0;0;1;3.13E-06
0.00313313;0;0;1;3.13E-06
0.00313626;0;0;1;3.13E-06
0.00313939;0;0;1;3.13E-06
0.00314252;0;0;1;3.13E-06
0.00314565;0;0;1;3.13E-06
0.00314878;0;0;1;3.13E-06
0.00315191;0;0;1;3.13E-06
0.00315504;0;0;1;3.13E-06
0.00315817;0;0;1;3.13E-06
0.0031613;0;0;1;3.13E-06
0.00316443;0;0;1;3.13E-06
0.00316756;0;0;1;3.13E-06
0.00317069;0;0;1;3.13E-06
0.00317382;0;0;1;3.13E-06
0.00317695;0;0;1;3.13E-06
0.00318008;0;0;1;3.13E-06
0.00318321;0;0;1;3.13E-06
0.00318634;0;0;1;3.13E-06
0.00318947;0;0;1;3.13E-06
0.0031926;0;0;1;3.13E-06
0.00319573;0;0;1;3.13E-06
0.00319886;0;0;1;3.13E-06
0.00320199;0;0;1;3.13E-06
0.00320512;0;0;1;3.13E-06
0.00320825;0;0;1;3.13E-06
0.00321138;0;0;1;3.13E-06
0.00321451;0;0;1;3.13E-06
0.00321764;0;0;1;3.13E-06
